,Solar,Wind Offshore,Wind Onshore
2023-01-14 21:00:00+01:00,0.0,,11772.0
2023-01-14 22:00:00+01:00,0.0,,10762.0
2023-01-14 23:00:00+01:00,0.0,,10399.0
2023-01-15 00:00:00+01:00,0.0,,11333.0
2023-01-15 01:00:00+01:00,0.0,,10831.0
2023-01-15 02:00:00+01:00,0.0,,10670.0
2023-01-15 03:00:00+01:00,0.0,,10504.0
2023-01-15 04:00:00+01:00,0.0,,10338.0
2023-01-15 05:00:00+01:00,0.0,,10823.0
2023-01-15 06:00:00+01:00,0.0,,11303.0
2023-01-15 07:00:00+01:00,0.0,,11781.0
2023-01-15 08:00:00+01:00,0.0,,12699.0
2023-01-15 09:00:00+01:00,327.0,,13616.0
2023-01-15 10:00:00+01:00,1630.0,,14534.0
2023-01-15 11:00:00+01:00,3174.0,,15206.0
2023-01-15 12:00:00+01:00,4061.0,,15875.0
2023-01-15 13:00:00+01:00,4215.0,,16542.0
2023-01-15 14:00:00+01:00,3535.0,,16188.0
2023-01-15 15:00:00+01:00,2467.0,,15835.0
2023-01-15 16:00:00+01:00,1052.0,,15483.0
2023-01-15 17:00:00+01:00,112.0,,14760.0
2023-01-15 18:00:00+01:00,0.0,,14036.0
2023-01-15 19:00:00+01:00,0.0,,13310.0
2023-01-15 20:00:00+01:00,0.0,,12815.0
2023-01-15 21:00:00+01:00,0.0,,12321.0
2023-01-15 22:00:00+01:00,0.0,,11825.0
2023-01-15 23:00:00+01:00,0.0,,11857.0
2023-01-16 00:00:00+01:00,0.0,,13008.0
2023-01-16 01:00:00+01:00,0.0,,12933.0
2023-01-16 02:00:00+01:00,0.0,,13884.0
2023-01-16 03:00:00+01:00,0.0,,14832.0
2023-01-16 04:00:00+01:00,0.0,,15777.0
2023-01-16 05:00:00+01:00,0.0,,15679.0
2023-01-16 06:00:00+01:00,0.0,,15578.0
2023-01-16 07:00:00+01:00,0.0,,15474.0
2023-01-16 08:00:00+01:00,0.0,,14942.0
2023-01-16 09:00:00+01:00,271.0,,14410.0
2023-01-16 10:00:00+01:00,1355.0,,13878.0
2023-01-16 11:00:00+01:00,2592.0,,14221.0
2023-01-16 12:00:00+01:00,3516.0,,14575.0
2023-01-16 13:00:00+01:00,3832.0,,14927.0
2023-01-16 14:00:00+01:00,3485.0,,14771.0
2023-01-16 15:00:00+01:00,2576.0,,14614.0
2023-01-16 16:00:00+01:00,1164.0,,14460.0
2023-01-16 17:00:00+01:00,115.0,,12411.0
2023-01-16 18:00:00+01:00,0.0,,10363.0
2023-01-16 19:00:00+01:00,0.0,,8312.0
2023-01-16 20:00:00+01:00,0.0,,7050.0
2023-01-16 21:00:00+01:00,0.0,,5789.0
2023-01-16 22:00:00+01:00,0.0,,4527.0
2023-01-16 23:00:00+01:00,0.0,,4008.0
2023-01-17 00:00:00+01:00,0.0,,3001.0
2023-01-17 01:00:00+01:00,0.0,,2351.0
2023-01-17 02:00:00+01:00,0.0,,2028.0
2023-01-17 03:00:00+01:00,0.0,,1710.0
2023-01-17 04:00:00+01:00,0.0,,1403.0
2023-01-17 05:00:00+01:00,0.0,,1698.0
2023-01-17 06:00:00+01:00,0.0,,2010.0
2023-01-17 07:00:00+01:00,0.0,,2330.0
2023-01-17 08:00:00+01:00,0.0,,2695.0
2023-01-17 09:00:00+01:00,307.0,,3065.0
2023-01-17 10:00:00+01:00,1484.0,,3442.0
2023-01-17 11:00:00+01:00,2823.0,,3420.0
2023-01-17 12:00:00+01:00,3753.0,,3398.0
2023-01-17 13:00:00+01:00,3985.0,,3378.0
2023-01-17 14:00:00+01:00,3694.0,,3476.0
2023-01-17 15:00:00+01:00,2652.0,,3575.0
2023-01-17 16:00:00+01:00,1185.0,,3677.0
2023-01-17 17:00:00+01:00,124.0,,3849.0
2023-01-17 18:00:00+01:00,0.0,,4027.0
2023-01-17 19:00:00+01:00,0.0,,4205.0
2023-01-17 20:00:00+01:00,0.0,,4202.0
2023-01-17 21:00:00+01:00,0.0,,4202.0
2023-01-17 22:00:00+01:00,0.0,,4201.0
2023-01-17 23:00:00+01:00,0.0,,4160.0
2023-01-18 00:00:00+01:00,0.0,,4862.0
2023-01-18 01:00:00+01:00,0.0,,4806.0
2023-01-18 02:00:00+01:00,0.0,,4730.0
2023-01-18 03:00:00+01:00,0.0,,4653.0
2023-01-18 04:00:00+01:00,0.0,,4576.0
2023-01-18 05:00:00+01:00,0.0,,4308.0
2023-01-18 06:00:00+01:00,0.0,,4040.0
2023-01-18 07:00:00+01:00,0.0,,3771.0
2023-01-18 08:00:00+01:00,0.0,,3803.0
2023-01-18 09:00:00+01:00,455.0,,3833.0
2023-01-18 10:00:00+01:00,2125.0,,3864.0
2023-01-18 11:00:00+01:00,3968.0,,3862.0
2023-01-18 12:00:00+01:00,5149.0,,3860.0
2023-01-18 13:00:00+01:00,5465.0,,3858.0
2023-01-18 14:00:00+01:00,4962.0,,4229.0
2023-01-18 15:00:00+01:00,3517.0,,4601.0
2023-01-18 16:00:00+01:00,1538.0,,4975.0
2023-01-18 17:00:00+01:00,155.0,,5127.0
2023-01-18 18:00:00+01:00,0.0,,5278.0
2023-01-18 19:00:00+01:00,0.0,,5428.0
2023-01-18 20:00:00+01:00,0.0,,5438.0
2023-01-18 21:00:00+01:00,0.0,,5449.0
2023-01-18 22:00:00+01:00,0.0,,5459.0
2023-01-18 23:00:00+01:00,0.0,,5170.0
2023-01-19 00:00:00+01:00,0.0,,4158.0
2023-01-19 01:00:00+01:00,0.0,,4024.0
2023-01-19 02:00:00+01:00,0.0,,3741.0
2023-01-19 03:00:00+01:00,0.0,,3455.0
2023-01-19 04:00:00+01:00,0.0,,3168.0
2023-01-19 05:00:00+01:00,0.0,,3042.0
2023-01-19 06:00:00+01:00,0.0,,2914.0
2023-01-19 07:00:00+01:00,0.0,,2785.0
2023-01-19 08:00:00+01:00,0.0,,2778.0
2023-01-19 09:00:00+01:00,551.0,,2771.0
2023-01-19 10:00:00+01:00,2233.0,,2764.0
2023-01-19 11:00:00+01:00,3866.0,,2962.0
2023-01-19 12:00:00+01:00,4722.0,,3159.0
2023-01-19 13:00:00+01:00,4799.0,,3356.0
2023-01-19 14:00:00+01:00,4226.0,,3251.0
2023-01-19 15:00:00+01:00,3027.0,,3147.0
2023-01-19 16:00:00+01:00,1322.0,,3047.0
2023-01-19 17:00:00+01:00,136.0,,2798.0
2023-01-19 18:00:00+01:00,0.0,,2551.0
2023-01-19 19:00:00+01:00,0.0,,2308.0
2023-01-19 20:00:00+01:00,0.0,,2253.0
2023-01-19 21:00:00+01:00,0.0,,2202.0
2023-01-19 22:00:00+01:00,0.0,,2151.0
2023-01-19 23:00:00+01:00,0.0,,2269.0
2023-01-20 00:00:00+01:00,0.0,,2295.0
2023-01-20 01:00:00+01:00,0.0,,2476.0
2023-01-20 02:00:00+01:00,0.0,,2828.0
2023-01-20 03:00:00+01:00,0.0,,3185.0
2023-01-20 04:00:00+01:00,0.0,,3541.0
2023-01-20 05:00:00+01:00,0.0,,3593.0
2023-01-20 06:00:00+01:00,0.0,,3645.0
2023-01-20 07:00:00+01:00,0.0,,3697.0
2023-01-20 08:00:00+01:00,0.0,,3834.0
2023-01-20 09:00:00+01:00,589.0,,3971.0
2023-01-20 10:00:00+01:00,2386.0,,4110.0
2023-01-20 11:00:00+01:00,4133.0,,4191.0
2023-01-20 12:00:00+01:00,5207.0,,4272.0
2023-01-20 13:00:00+01:00,5541.0,,4354.0
2023-01-20 14:00:00+01:00,5068.0,,4340.0
2023-01-20 15:00:00+01:00,3982.0,,4327.0
2023-01-20 16:00:00+01:00,1966.0,,4313.0
2023-01-20 17:00:00+01:00,253.0,,4496.0
2023-01-20 18:00:00+01:00,0.0,,4679.0
2023-01-20 19:00:00+01:00,0.0,,4862.0
2023-01-20 20:00:00+01:00,0.0,,5093.0
2023-01-20 21:00:00+01:00,0.0,,5325.0
2023-01-20 22:00:00+01:00,0.0,,5556.0
2023-01-20 23:00:00+01:00,0.0,,5694.0
2023-01-21 00:00:00+01:00,0.0,,4629.0
2023-01-21 01:00:00+01:00,0.0,,4544.0
2023-01-21 02:00:00+01:00,0.0,,4687.0
2023-01-21 03:00:00+01:00,0.0,,4830.0
2023-01-21 04:00:00+01:00,0.0,,4972.0
2023-01-21 05:00:00+01:00,0.0,,5314.0
2023-01-21 06:00:00+01:00,0.0,,5658.0
2023-01-21 07:00:00+01:00,0.0,,6002.0
2023-01-21 08:00:00+01:00,0.0,,6120.0
2023-01-21 09:00:00+01:00,621.0,,6236.0
2023-01-21 10:00:00+01:00,2522.0,,6352.0
2023-01-21 11:00:00+01:00,4363.0,,6372.0
2023-01-21 12:00:00+01:00,5513.0,,6391.0
2023-01-21 13:00:00+01:00,5834.0,,6411.0
2023-01-21 14:00:00+01:00,5463.0,,6694.0
2023-01-21 15:00:00+01:00,3971.0,,6977.0
2023-01-21 16:00:00+01:00,1900.0,,7260.0
2023-01-21 17:00:00+01:00,253.0,,7444.0
2023-01-21 18:00:00+01:00,0.0,,7627.0
2023-01-21 19:00:00+01:00,0.0,,7810.0
2023-01-21 20:00:00+01:00,0.0,,7419.0
2023-01-21 21:00:00+01:00,0.0,,7026.0
2023-01-21 22:00:00+01:00,0.0,,6633.0
2023-01-21 23:00:00+01:00,0.0,,6488.0
2023-01-22 00:00:00+01:00,0.0,,5551.0
2023-01-22 01:00:00+01:00,0.0,,5177.0
2023-01-22 02:00:00+01:00,0.0,,5189.0
2023-01-22 03:00:00+01:00,0.0,,5201.0
2023-01-22 04:00:00+01:00,0.0,,5211.0
2023-01-22 05:00:00+01:00,0.0,,5341.0
2023-01-22 06:00:00+01:00,0.0,,5471.0
2023-01-22 07:00:00+01:00,0.0,,5599.0
2023-01-22 08:00:00+01:00,0.0,,5418.0
2023-01-22 09:00:00+01:00,642.0,,5236.0
2023-01-22 10:00:00+01:00,2564.0,,5055.0
2023-01-22 11:00:00+01:00,4458.0,,4928.0
2023-01-22 12:00:00+01:00,5582.0,,4801.0
2023-01-22 13:00:00+01:00,5842.0,,4673.0
2023-01-22 14:00:00+01:00,5365.0,,4854.0
2023-01-22 15:00:00+01:00,3976.0,,5035.0
2023-01-22 16:00:00+01:00,1925.0,,5218.0
2023-01-22 17:00:00+01:00,266.0,,5023.0
2023-01-22 18:00:00+01:00,0.0,,4830.0
2023-01-22 19:00:00+01:00,0.0,,4635.0
2023-01-22 20:00:00+01:00,0.0,,4491.0
2023-01-22 21:00:00+01:00,0.0,,4345.0
2023-01-22 22:00:00+01:00,0.0,,4199.0
2023-01-22 23:00:00+01:00,0.0,,4086.0
2023-01-23 00:00:00+01:00,0.0,,3683.0
2023-01-23 01:00:00+01:00,0.0,,3456.0
2023-01-23 02:00:00+01:00,0.0,,3582.0
2023-01-23 03:00:00+01:00,0.0,,3706.0
2023-01-23 04:00:00+01:00,0.0,,3828.0
2023-01-23 05:00:00+01:00,0.0,,4048.0
2023-01-23 06:00:00+01:00,0.0,,4265.0
2023-01-23 07:00:00+01:00,0.0,,4480.0
2023-01-23 08:00:00+01:00,0.0,,4677.0
2023-01-23 09:00:00+01:00,652.0,,4872.0
2023-01-23 10:00:00+01:00,2456.0,,5068.0
2023-01-23 11:00:00+01:00,4008.0,,5535.0
2023-01-23 12:00:00+01:00,4961.0,,6000.0
2023-01-23 13:00:00+01:00,5252.0,,6465.0
2023-01-23 14:00:00+01:00,4673.0,,6845.0
2023-01-23 15:00:00+01:00,3439.0,,7225.0
2023-01-23 16:00:00+01:00,1698.0,,7608.0
2023-01-23 17:00:00+01:00,252.0,,7638.0
2023-01-23 18:00:00+01:00,0.0,,7669.0
2023-01-23 19:00:00+01:00,0.0,,7698.0
2023-01-23 20:00:00+01:00,0.0,,7609.0
2023-01-23 21:00:00+01:00,0.0,,7520.0
2023-01-23 22:00:00+01:00,0.0,,7429.0
2023-01-23 23:00:00+01:00,0.0,,7178.0
2023-01-24 00:00:00+01:00,0.0,,7198.0
2023-01-24 01:00:00+01:00,0.0,,6907.0
2023-01-24 02:00:00+01:00,0.0,,6651.0
2023-01-24 03:00:00+01:00,0.0,,6393.0
2023-01-24 04:00:00+01:00,0.0,,6136.0
2023-01-24 05:00:00+01:00,0.0,,5978.0
2023-01-24 06:00:00+01:00,0.0,,5818.0
2023-01-24 07:00:00+01:00,0.0,,5658.0
2023-01-24 08:00:00+01:00,0.0,,5545.0
2023-01-24 09:00:00+01:00,589.0,,5434.0
2023-01-24 10:00:00+01:00,2409.0,,5327.0
2023-01-24 11:00:00+01:00,4298.0,,4986.0
2023-01-24 12:00:00+01:00,5529.0,,4644.0
2023-01-24 13:00:00+01:00,6141.0,,4303.0
2023-01-24 14:00:00+01:00,5785.0,,4121.0
2023-01-24 15:00:00+01:00,4495.0,,3940.0
2023-01-24 16:00:00+01:00,2230.0,,3762.0
2023-01-24 17:00:00+01:00,326.0,,3859.0
2023-01-24 18:00:00+01:00,0.0,,3961.0
2023-01-24 19:00:00+01:00,0.0,,4063.0
2023-01-24 20:00:00+01:00,0.0,,3761.0
2023-01-24 21:00:00+01:00,0.0,,3462.0
2023-01-24 22:00:00+01:00,0.0,,3161.0
2023-01-24 23:00:00+01:00,0.0,,2982.0
2023-01-25 00:00:00+01:00,0.0,,2448.0
2023-01-25 01:00:00+01:00,0.0,,2222.0
2023-01-25 02:00:00+01:00,0.0,,2214.0
2023-01-25 03:00:00+01:00,0.0,,2205.0
2023-01-25 04:00:00+01:00,0.0,,2196.0
2023-01-25 05:00:00+01:00,0.0,,2157.0
2023-01-25 06:00:00+01:00,0.0,,2119.0
2023-01-25 07:00:00+01:00,0.0,,2081.0
2023-01-25 08:00:00+01:00,1.0,,2049.0
2023-01-25 09:00:00+01:00,686.0,,2019.0
2023-01-25 10:00:00+01:00,2636.0,,1988.0
2023-01-25 11:00:00+01:00,4469.0,,1968.0
2023-01-25 12:00:00+01:00,5587.0,,1948.0
2023-01-25 13:00:00+01:00,5956.0,,1928.0
2023-01-25 14:00:00+01:00,5408.0,,1937.0
2023-01-25 15:00:00+01:00,3907.0,,1947.0
2023-01-25 16:00:00+01:00,1912.0,,1958.0
2023-01-25 17:00:00+01:00,276.0,,2187.0
2023-01-25 18:00:00+01:00,0.0,,2417.0
2023-01-25 19:00:00+01:00,0.0,,2648.0
2023-01-25 20:00:00+01:00,0.0,,2468.0
2023-01-25 21:00:00+01:00,0.0,,2290.0
2023-01-25 22:00:00+01:00,0.0,,2112.0
2023-01-25 23:00:00+01:00,0.0,,2213.0
2023-01-26 00:00:00+01:00,0.0,,1956.0
2023-01-26 01:00:00+01:00,0.0,,1942.0
2023-01-26 02:00:00+01:00,0.0,,2107.0
2023-01-26 03:00:00+01:00,0.0,,2272.0
2023-01-26 04:00:00+01:00,0.0,,2437.0
2023-01-26 05:00:00+01:00,0.0,,2880.0
2023-01-26 06:00:00+01:00,0.0,,3322.0
2023-01-26 07:00:00+01:00,0.0,,3763.0
2023-01-26 08:00:00+01:00,1.0,,3921.0
2023-01-26 09:00:00+01:00,757.0,,4079.0
2023-01-26 10:00:00+01:00,2750.0,,4237.0
2023-01-26 11:00:00+01:00,4391.0,,4430.0
2023-01-26 12:00:00+01:00,5415.0,,4624.0
2023-01-26 13:00:00+01:00,5788.0,,4818.0
2023-01-26 14:00:00+01:00,5225.0,,5414.0
2023-01-26 15:00:00+01:00,3971.0,,6009.0
2023-01-26 16:00:00+01:00,1969.0,,6605.0
2023-01-26 17:00:00+01:00,328.0,,6744.0
2023-01-26 18:00:00+01:00,0.0,,6882.0
2023-01-26 19:00:00+01:00,0.0,,7019.0
2023-01-26 20:00:00+01:00,0.0,,7024.0
2023-01-26 21:00:00+01:00,0.0,,7028.0
2023-01-26 22:00:00+01:00,0.0,,7032.0
2023-01-26 23:00:00+01:00,0.0,,6985.0
2023-01-27 00:00:00+01:00,0.0,,7195.0
2023-01-27 01:00:00+01:00,0.0,,7084.0
2023-01-27 02:00:00+01:00,0.0,,7367.0
2023-01-27 03:00:00+01:00,0.0,,7647.0
2023-01-27 04:00:00+01:00,0.0,,7926.0
2023-01-27 05:00:00+01:00,0.0,,7869.0
2023-01-27 06:00:00+01:00,0.0,,7810.0
2023-01-27 07:00:00+01:00,0.0,,7750.0
2023-01-27 08:00:00+01:00,2.0,,7934.0
2023-01-27 09:00:00+01:00,721.0,,8117.0
2023-01-27 10:00:00+01:00,2534.0,,8300.0
2023-01-27 11:00:00+01:00,4028.0,,8299.0
2023-01-27 12:00:00+01:00,4853.0,,8296.0
2023-01-27 13:00:00+01:00,5209.0,,8293.0
2023-01-27 14:00:00+01:00,4804.0,,8115.0
2023-01-27 15:00:00+01:00,3682.0,,7938.0
2023-01-27 16:00:00+01:00,1868.0,,7763.0
2023-01-27 17:00:00+01:00,327.0,,7668.0
2023-01-27 18:00:00+01:00,0.0,,7572.0
2023-01-27 19:00:00+01:00,0.0,,7475.0
2023-01-27 20:00:00+01:00,0.0,,7289.0
2023-01-27 21:00:00+01:00,0.0,,7104.0
2023-01-27 22:00:00+01:00,0.0,,6917.0
2023-01-27 23:00:00+01:00,0.0,,6631.0
2023-01-28 00:00:00+01:00,0.0,,6424.0
2023-01-28 01:00:00+01:00,0.0,,6054.0
2023-01-28 02:00:00+01:00,0.0,,5966.0
2023-01-28 03:00:00+01:00,0.0,,5877.0
2023-01-28 04:00:00+01:00,0.0,,5786.0
2023-01-28 05:00:00+01:00,0.0,,5861.0
2023-01-28 06:00:00+01:00,0.0,,5936.0
2023-01-28 07:00:00+01:00,0.0,,6010.0
2023-01-28 08:00:00+01:00,2.0,,5811.0
2023-01-28 09:00:00+01:00,786.0,,5610.0
2023-01-28 10:00:00+01:00,2704.0,,5409.0
2023-01-28 11:00:00+01:00,4523.0,,5319.0
2023-01-28 12:00:00+01:00,5761.0,,5227.0
2023-01-28 13:00:00+01:00,6116.0,,5135.0
2023-01-28 14:00:00+01:00,5885.0,,4944.0
2023-01-28 15:00:00+01:00,4528.0,,4753.0
2023-01-28 16:00:00+01:00,2373.0,,4564.0
2023-01-28 17:00:00+01:00,400.0,,4609.0
2023-01-28 18:00:00+01:00,0.0,,4654.0
2023-01-28 19:00:00+01:00,0.0,,4699.0
2023-01-28 20:00:00+01:00,0.0,,4444.0
2023-01-28 21:00:00+01:00,0.0,,4189.0
2023-01-28 22:00:00+01:00,0.0,,3932.0
2023-01-28 23:00:00+01:00,0.0,,3644.0
2023-01-29 00:00:00+01:00,0.0,,3249.0
2023-01-29 01:00:00+01:00,0.0,,2902.0
2023-01-29 02:00:00+01:00,0.0,,2657.0
2023-01-29 03:00:00+01:00,0.0,,2414.0
2023-01-29 04:00:00+01:00,0.0,,2171.0
2023-01-29 05:00:00+01:00,0.0,,2044.0
2023-01-29 06:00:00+01:00,0.0,,1918.0
2023-01-29 07:00:00+01:00,0.0,,1795.0
2023-01-29 08:00:00+01:00,6.0,,1628.0
2023-01-29 09:00:00+01:00,972.0,,1462.0
2023-01-29 10:00:00+01:00,3282.0,,1297.0
2023-01-29 11:00:00+01:00,5384.0,,1277.0
2023-01-29 12:00:00+01:00,6660.0,,1258.0
2023-01-29 13:00:00+01:00,7061.0,,1244.0
2023-01-29 14:00:00+01:00,6600.0,,1405.0
2023-01-29 15:00:00+01:00,5116.0,,1565.0
2023-01-29 16:00:00+01:00,2663.0,,1726.0
2023-01-29 17:00:00+01:00,468.0,,2079.0
2023-01-29 18:00:00+01:00,0.0,,2434.0
2023-01-29 19:00:00+01:00,0.0,,2791.0
2023-01-29 20:00:00+01:00,0.0,,3182.0
2023-01-29 21:00:00+01:00,0.0,,3574.0
2023-01-29 22:00:00+01:00,0.0,,3966.0
2023-01-29 23:00:00+01:00,0.0,,4365.0
2023-01-30 00:00:00+01:00,0.0,,4957.0
2023-01-30 01:00:00+01:00,0.0,,5311.0
2023-01-30 02:00:00+01:00,0.0,,5795.0
2023-01-30 03:00:00+01:00,0.0,,6279.0
2023-01-30 04:00:00+01:00,0.0,,6762.0
2023-01-30 05:00:00+01:00,0.0,,6863.0
2023-01-30 06:00:00+01:00,0.0,,6963.0
2023-01-30 07:00:00+01:00,0.0,,7062.0
2023-01-30 08:00:00+01:00,7.0,,6851.0
2023-01-30 09:00:00+01:00,989.0,,6640.0
2023-01-30 10:00:00+01:00,3210.0,,6430.0
2023-01-30 11:00:00+01:00,5003.0,,6567.0
2023-01-30 12:00:00+01:00,5988.0,,6703.0
2023-01-30 13:00:00+01:00,6333.0,,6840.0
2023-01-30 14:00:00+01:00,5638.0,,6435.0
2023-01-30 15:00:00+01:00,4304.0,,6030.0
2023-01-30 16:00:00+01:00,2332.0,,5625.0
2023-01-30 17:00:00+01:00,433.0,,5129.0
2023-01-30 18:00:00+01:00,0.0,,4633.0
2023-01-30 19:00:00+01:00,0.0,,4136.0
2023-01-30 20:00:00+01:00,0.0,,3950.0
2023-01-30 21:00:00+01:00,0.0,,3763.0
2023-01-30 22:00:00+01:00,0.0,,3576.0
2023-01-30 23:00:00+01:00,0.0,,3421.0
2023-01-31 00:00:00+01:00,0.0,,3102.0
2023-01-31 01:00:00+01:00,0.0,,3077.0
2023-01-31 02:00:00+01:00,0.0,,3296.0
2023-01-31 03:00:00+01:00,0.0,,3514.0
2023-01-31 04:00:00+01:00,0.0,,3732.0
2023-01-31 05:00:00+01:00,0.0,,3945.0
2023-01-31 06:00:00+01:00,0.0,,4158.0
2023-01-31 07:00:00+01:00,0.0,,4370.0
2023-01-31 08:00:00+01:00,10.0,,4500.0
2023-01-31 09:00:00+01:00,992.0,,4628.0
2023-01-31 10:00:00+01:00,3069.0,,4758.0
2023-01-31 11:00:00+01:00,4700.0,,5156.0
2023-01-31 12:00:00+01:00,5548.0,,5552.0
2023-01-31 13:00:00+01:00,5814.0,,5949.0
2023-01-31 14:00:00+01:00,5359.0,,5899.0
2023-01-31 15:00:00+01:00,4229.0,,5849.0
2023-01-31 16:00:00+01:00,2287.0,,5801.0
2023-01-31 17:00:00+01:00,445.0,,5384.0
2023-01-31 18:00:00+01:00,0.0,,4967.0
2023-01-31 19:00:00+01:00,0.0,,4550.0
2023-01-31 20:00:00+01:00,0.0,,4620.0
2023-01-31 21:00:00+01:00,0.0,,4689.0
2023-01-31 22:00:00+01:00,0.0,,4758.0
2023-01-31 23:00:00+01:00,0.0,,4812.0
2023-02-01 00:00:00+01:00,0.0,,5440.0
2023-02-01 01:00:00+01:00,0.0,,5610.0
2023-02-01 02:00:00+01:00,0.0,,5769.0
2023-02-01 03:00:00+01:00,0.0,,5926.0
2023-02-01 04:00:00+01:00,0.0,,6082.0
2023-02-01 05:00:00+01:00,0.0,,6044.0
2023-02-01 06:00:00+01:00,0.0,,6005.0
2023-02-01 07:00:00+01:00,0.0,,5966.0
2023-02-01 08:00:00+01:00,12.0,,6078.0
2023-02-01 09:00:00+01:00,986.0,,6189.0
2023-02-01 10:00:00+01:00,3049.0,,6301.0
2023-02-01 11:00:00+01:00,4713.0,,6382.0
2023-02-01 12:00:00+01:00,5649.0,,6463.0
2023-02-01 13:00:00+01:00,6066.0,,6544.0
2023-02-01 14:00:00+01:00,5932.0,,6836.0
2023-02-01 15:00:00+01:00,4905.0,,7127.0
2023-02-01 16:00:00+01:00,2760.0,,7419.0
2023-02-01 17:00:00+01:00,554.0,,7347.0
2023-02-01 18:00:00+01:00,0.0,,7275.0
2023-02-01 19:00:00+01:00,0.0,,7203.0
2023-02-01 20:00:00+01:00,0.0,,7126.0
2023-02-01 21:00:00+01:00,0.0,,7048.0
2023-02-01 22:00:00+01:00,0.0,,6970.0
2023-02-01 23:00:00+01:00,0.0,,6973.0
2023-02-02 00:00:00+01:00,0.0,,6863.0
2023-02-02 01:00:00+01:00,0.0,,6635.0
2023-02-02 02:00:00+01:00,0.0,,6377.0
2023-02-02 03:00:00+01:00,0.0,,6120.0
2023-02-02 04:00:00+01:00,0.0,,5863.0
2023-02-02 05:00:00+01:00,0.0,,5584.0
2023-02-02 06:00:00+01:00,0.0,,5307.0
2023-02-02 07:00:00+01:00,0.0,,5029.0
2023-02-02 08:00:00+01:00,17.0,,5102.0
2023-02-02 09:00:00+01:00,1028.0,,5172.0
2023-02-02 10:00:00+01:00,3082.0,,5243.0
2023-02-02 11:00:00+01:00,4778.0,,5673.0
2023-02-02 12:00:00+01:00,5897.0,,6103.0
2023-02-02 13:00:00+01:00,6280.0,,6533.0
2023-02-02 14:00:00+01:00,5969.0,,6309.0
2023-02-02 15:00:00+01:00,4877.0,,6085.0
2023-02-02 16:00:00+01:00,2787.0,,5862.0
2023-02-02 17:00:00+01:00,589.0,,5830.0
2023-02-02 18:00:00+01:00,0.0,,5798.0
2023-02-02 19:00:00+01:00,0.0,,5766.0
2023-02-02 20:00:00+01:00,0.0,,5818.0
2023-02-02 21:00:00+01:00,0.0,,5869.0
2023-02-02 22:00:00+01:00,0.0,,5920.0
2023-02-02 23:00:00+01:00,0.0,,5750.0
2023-02-03 00:00:00+01:00,0.0,,6363.0
2023-02-03 01:00:00+01:00,0.0,,6331.0
2023-02-03 02:00:00+01:00,0.0,,6326.0
2023-02-03 03:00:00+01:00,0.0,,6321.0
2023-02-03 04:00:00+01:00,0.0,,6314.0
2023-02-03 05:00:00+01:00,0.0,,6072.0
2023-02-03 06:00:00+01:00,0.0,,5830.0
2023-02-03 07:00:00+01:00,0.0,,5588.0
2023-02-03 08:00:00+01:00,21.0,,5749.0
2023-02-03 09:00:00+01:00,1231.0,,5908.0
2023-02-03 10:00:00+01:00,3744.0,,6066.0
2023-02-03 11:00:00+01:00,5862.0,,5983.0
2023-02-03 12:00:00+01:00,7134.0,,5900.0
2023-02-03 13:00:00+01:00,7536.0,,5816.0
2023-02-03 14:00:00+01:00,7082.0,,5558.0
2023-02-03 15:00:00+01:00,5567.0,,5300.0
2023-02-03 16:00:00+01:00,3136.0,,5043.0
2023-02-03 17:00:00+01:00,660.0,,4878.0
2023-02-03 18:00:00+01:00,0.0,,4712.0
2023-02-03 19:00:00+01:00,0.0,,4546.0
2023-02-03 20:00:00+01:00,0.0,,4336.0
2023-02-03 21:00:00+01:00,0.0,,4126.0
2023-02-03 22:00:00+01:00,0.0,,3917.0
2023-02-03 23:00:00+01:00,0.0,,3882.0
2023-02-04 00:00:00+01:00,0.0,,3246.0
2023-02-04 01:00:00+01:00,0.0,,3060.0
2023-02-04 02:00:00+01:00,0.0,,3005.0
2023-02-04 03:00:00+01:00,0.0,,2950.0
2023-02-04 04:00:00+01:00,0.0,,2894.0
2023-02-04 05:00:00+01:00,0.0,,2851.0
2023-02-04 06:00:00+01:00,0.0,,2808.0
2023-02-04 07:00:00+01:00,0.0,,2766.0
2023-02-04 08:00:00+01:00,26.0,,2687.0
2023-02-04 09:00:00+01:00,1166.0,,2608.0
2023-02-04 10:00:00+01:00,3445.0,,2528.0
2023-02-04 11:00:00+01:00,5261.0,,2478.0
2023-02-04 12:00:00+01:00,6352.0,,2429.0
2023-02-04 13:00:00+01:00,6618.0,,2380.0
2023-02-04 14:00:00+01:00,6253.0,,2427.0
2023-02-04 15:00:00+01:00,5015.0,,2474.0
2023-02-04 16:00:00+01:00,2942.0,,2524.0
2023-02-04 17:00:00+01:00,649.0,,2682.0
2023-02-04 18:00:00+01:00,0.0,,2842.0
2023-02-04 19:00:00+01:00,0.0,,3001.0
2023-02-04 20:00:00+01:00,0.0,,3178.0
2023-02-04 21:00:00+01:00,0.0,,3357.0
2023-02-04 22:00:00+01:00,0.0,,3536.0
2023-02-04 23:00:00+01:00,0.0,,3446.0
2023-02-05 00:00:00+01:00,0.0,,3392.0
2023-02-05 01:00:00+01:00,0.0,,3264.0
2023-02-05 02:00:00+01:00,0.0,,3374.0
2023-02-05 03:00:00+01:00,0.0,,3484.0
2023-02-05 04:00:00+01:00,0.0,,3592.0
