,Solar,Wind Offshore,Wind Onshore
2023-01-14 21:00:00+01:00,0.0,1599.0,4669.0
2023-01-14 21:15:00+01:00,0.0,1599.0,4679.0
2023-01-14 21:30:00+01:00,0.0,1599.0,4684.0
2023-01-14 21:45:00+01:00,0.0,1599.0,4690.0
2023-01-14 22:00:00+01:00,0.0,1599.0,4695.0
2023-01-14 22:15:00+01:00,0.0,1598.0,4699.0
2023-01-14 22:30:00+01:00,0.0,1596.0,4700.0
2023-01-14 22:45:00+01:00,0.0,1594.0,4702.0
2023-01-14 23:00:00+01:00,0.0,1592.0,4705.0
2023-01-14 23:15:00+01:00,0.0,1591.0,4695.0
2023-01-14 23:30:00+01:00,0.0,1591.0,4676.0
2023-01-14 23:45:00+01:00,0.0,1590.0,4656.0
2023-01-15 00:00:00+01:00,0.0,1596.0,4732.0
2023-01-15 00:15:00+01:00,0.0,1596.0,4718.0
2023-01-15 00:30:00+01:00,0.0,1596.0,4709.0
2023-01-15 00:45:00+01:00,0.0,1596.0,4703.0
2023-01-15 01:00:00+01:00,0.0,1596.0,4697.0
2023-01-15 01:15:00+01:00,0.0,1596.0,4706.0
2023-01-15 01:30:00+01:00,0.0,1594.0,4731.0
2023-01-15 01:45:00+01:00,0.0,1592.0,4755.0
2023-01-15 02:00:00+01:00,0.0,1590.0,4780.0
2023-01-15 02:15:00+01:00,0.0,1591.0,4806.0
2023-01-15 02:30:00+01:00,0.0,1593.0,4833.0
2023-01-15 02:45:00+01:00,0.0,1596.0,4862.0
2023-01-15 03:00:00+01:00,0.0,1599.0,4889.0
2023-01-15 03:15:00+01:00,0.0,1602.0,4915.0
2023-01-15 03:30:00+01:00,0.0,1607.0,4938.0
2023-01-15 03:45:00+01:00,0.0,1611.0,4960.0
2023-01-15 04:00:00+01:00,0.0,1615.0,4985.0
2023-01-15 04:15:00+01:00,0.0,1620.0,5017.0
2023-01-15 04:30:00+01:00,0.0,1623.0,5055.0
2023-01-15 04:45:00+01:00,0.0,1627.0,5091.0
2023-01-15 05:00:00+01:00,0.0,1631.0,5128.0
2023-01-15 05:15:00+01:00,0.0,1635.0,5132.0
2023-01-15 05:30:00+01:00,0.0,1638.0,5103.0
2023-01-15 05:45:00+01:00,0.0,1641.0,5072.0
2023-01-15 06:00:00+01:00,0.0,1644.0,5043.0
2023-01-15 06:15:00+01:00,0.0,1646.0,5032.0
2023-01-15 06:30:00+01:00,0.0,1648.0,5036.0
2023-01-15 06:45:00+01:00,0.0,1650.0,5040.0
2023-01-15 07:00:00+01:00,0.0,1652.0,5047.0
2023-01-15 07:15:00+01:00,0.0,1654.0,5063.0
2023-01-15 07:30:00+01:00,0.0,1655.0,5094.0
2023-01-15 07:45:00+01:00,0.0,1657.0,5122.0
2023-01-15 08:00:00+01:00,0.0,1658.0,5150.0
2023-01-15 08:15:00+01:00,3.0,1659.0,5176.0
2023-01-15 08:30:00+01:00,7.0,1658.0,5196.0
2023-01-15 08:45:00+01:00,11.0,1657.0,5216.0
2023-01-15 09:00:00+01:00,14.0,1657.0,5238.0
2023-01-15 09:15:00+01:00,198.0,1656.0,5254.0
2023-01-15 09:30:00+01:00,381.0,1655.0,5263.0
2023-01-15 09:45:00+01:00,565.0,1654.0,5273.0
2023-01-15 10:00:00+01:00,749.0,1653.0,5282.0
2023-01-15 10:15:00+01:00,1093.0,1652.0,5289.0
2023-01-15 10:30:00+01:00,1435.0,1650.0,5297.0
2023-01-15 10:45:00+01:00,1778.0,1648.0,5302.0
2023-01-15 11:00:00+01:00,2121.0,1646.0,5311.0
2023-01-15 11:15:00+01:00,2254.0,1645.0,5315.0
2023-01-15 11:30:00+01:00,2386.0,1644.0,5318.0
2023-01-15 11:45:00+01:00,2520.0,1643.0,5322.0
2023-01-15 12:00:00+01:00,2652.0,1641.0,5326.0
2023-01-15 12:15:00+01:00,2713.0,1641.0,5327.0
2023-01-15 12:30:00+01:00,2777.0,1640.0,5329.0
2023-01-15 12:45:00+01:00,2838.0,1640.0,5330.0
2023-01-15 13:00:00+01:00,2900.0,1639.0,5332.0
2023-01-15 13:15:00+01:00,2548.0,1639.0,5326.0
2023-01-15 13:30:00+01:00,2191.0,1640.0,5317.0
2023-01-15 13:45:00+01:00,1836.0,1640.0,5304.0
2023-01-15 14:00:00+01:00,1480.0,1641.0,5296.0
2023-01-15 14:15:00+01:00,1426.0,1640.0,5288.0
2023-01-15 14:30:00+01:00,1373.0,1638.0,5285.0
2023-01-15 14:45:00+01:00,1319.0,1635.0,5282.0
2023-01-15 15:00:00+01:00,1265.0,1633.0,5276.0
2023-01-15 15:15:00+01:00,1174.0,1627.0,5288.0
2023-01-15 15:30:00+01:00,1085.0,1618.0,5318.0
2023-01-15 15:45:00+01:00,995.0,1609.0,5344.0
2023-01-15 16:00:00+01:00,906.0,1600.0,5374.0
2023-01-15 16:15:00+01:00,722.0,1597.0,5335.0
2023-01-15 16:30:00+01:00,540.0,1599.0,5230.0
2023-01-15 16:45:00+01:00,355.0,1600.0,5120.0
2023-01-15 17:00:00+01:00,174.0,1602.0,5016.0
2023-01-15 17:15:00+01:00,129.0,1591.0,4861.0
2023-01-15 17:30:00+01:00,85.0,1566.0,4661.0
2023-01-15 17:45:00+01:00,44.0,1541.0,4461.0
2023-01-15 18:00:00+01:00,0.0,1516.0,4261.0
2023-01-15 18:15:00+01:00,0.0,1471.0,4034.0
2023-01-15 18:30:00+01:00,0.0,1408.0,3779.0
2023-01-15 18:45:00+01:00,0.0,1344.0,3517.0
2023-01-15 19:00:00+01:00,0.0,1280.0,3264.0
2023-01-15 19:15:00+01:00,0.0,1220.0,3094.0
2023-01-15 19:30:00+01:00,0.0,1162.0,3014.0
2023-01-15 19:45:00+01:00,0.0,1105.0,2936.0
2023-01-15 20:00:00+01:00,0.0,1047.0,2857.0
2023-01-15 20:15:00+01:00,0.0,999.0,2775.0
2023-01-15 20:30:00+01:00,0.0,961.0,2694.0
2023-01-15 20:45:00+01:00,0.0,923.0,2612.0
2023-01-15 21:00:00+01:00,0.0,885.0,2529.0
2023-01-15 21:15:00+01:00,0.0,843.0,2441.0
2023-01-15 21:30:00+01:00,0.0,798.0,2345.0
2023-01-15 21:45:00+01:00,0.0,752.0,2250.0
2023-01-15 22:00:00+01:00,0.0,706.0,2156.0
2023-01-15 22:15:00+01:00,0.0,698.0,2109.0
2023-01-15 22:30:00+01:00,0.0,729.0,2110.0
2023-01-15 22:45:00+01:00,0.0,760.0,2110.0
2023-01-15 23:00:00+01:00,0.0,791.0,2107.0
2023-01-15 23:15:00+01:00,0.0,826.0,2107.0
2023-01-15 23:30:00+01:00,0.0,865.0,2107.0
2023-01-15 23:45:00+01:00,0.0,905.0,2109.0
2023-01-16 00:00:00+01:00,0.0,971.0,2504.0
2023-01-16 00:15:00+01:00,0.0,983.0,2489.0
2023-01-16 00:30:00+01:00,0.0,1000.0,2469.0
2023-01-16 00:45:00+01:00,0.0,1016.0,2449.0
2023-01-16 01:00:00+01:00,0.0,1033.0,2431.0
2023-01-16 01:15:00+01:00,0.0,1039.0,2400.0
2023-01-16 01:30:00+01:00,0.0,1035.0,2363.0
2023-01-16 01:45:00+01:00,0.0,1030.0,2324.0
2023-01-16 02:00:00+01:00,0.0,1026.0,2287.0
2023-01-16 02:15:00+01:00,0.0,1019.0,2247.0
2023-01-16 02:30:00+01:00,0.0,1011.0,2209.0
2023-01-16 02:45:00+01:00,0.0,1002.0,2169.0
2023-01-16 03:00:00+01:00,0.0,993.0,2134.0
2023-01-16 03:15:00+01:00,0.0,985.0,2093.0
2023-01-16 03:30:00+01:00,0.0,978.0,2051.0
2023-01-16 03:45:00+01:00,0.0,971.0,2012.0
2023-01-16 04:00:00+01:00,0.0,963.0,1972.0
2023-01-16 04:15:00+01:00,0.0,962.0,1952.0
2023-01-16 04:30:00+01:00,0.0,966.0,1949.0
2023-01-16 04:45:00+01:00,0.0,971.0,1949.0
2023-01-16 05:00:00+01:00,0.0,975.0,1948.0
2023-01-16 05:15:00+01:00,0.0,979.0,1948.0
2023-01-16 05:30:00+01:00,0.0,981.0,1947.0
2023-01-16 05:45:00+01:00,0.0,984.0,1947.0
2023-01-16 06:00:00+01:00,0.0,986.0,1947.0
2023-01-16 06:15:00+01:00,0.0,988.0,1945.0
2023-01-16 06:30:00+01:00,0.0,988.0,1941.0
2023-01-16 06:45:00+01:00,0.0,989.0,1935.0
2023-01-16 07:00:00+01:00,0.0,990.0,1930.0
2023-01-16 07:15:00+01:00,0.0,990.0,1938.0
2023-01-16 07:30:00+01:00,0.0,989.0,1960.0
2023-01-16 07:45:00+01:00,0.0,988.0,1980.0
2023-01-16 08:00:00+01:00,0.0,987.0,2000.0
2023-01-16 08:15:00+01:00,0.0,986.0,2026.0
2023-01-16 08:30:00+01:00,0.0,984.0,2063.0
2023-01-16 08:45:00+01:00,0.0,982.0,2095.0
2023-01-16 09:00:00+01:00,0.0,980.0,2131.0
2023-01-16 09:15:00+01:00,14.0,976.0,2174.0
2023-01-16 09:30:00+01:00,32.0,972.0,2225.0
2023-01-16 09:45:00+01:00,47.0,967.0,2276.0
2023-01-16 10:00:00+01:00,60.0,962.0,2326.0
2023-01-16 10:15:00+01:00,107.0,937.0,2293.0
2023-01-16 10:30:00+01:00,153.0,890.0,2178.0
2023-01-16 10:45:00+01:00,199.0,843.0,2066.0
2023-01-16 11:00:00+01:00,247.0,796.0,1950.0
2023-01-16 11:15:00+01:00,270.0,755.0,1830.0
2023-01-16 11:30:00+01:00,294.0,719.0,1708.0
2023-01-16 11:45:00+01:00,317.0,683.0,1587.0
2023-01-16 12:00:00+01:00,340.0,647.0,1464.0
2023-01-16 12:15:00+01:00,349.0,619.0,1374.0
2023-01-16 12:30:00+01:00,362.0,600.0,1312.0
2023-01-16 12:45:00+01:00,374.0,581.0,1254.0
2023-01-16 13:00:00+01:00,383.0,562.0,1193.0
2023-01-16 13:15:00+01:00,403.0,570.0,1175.0
2023-01-16 13:30:00+01:00,420.0,606.0,1193.0
2023-01-16 13:45:00+01:00,440.0,642.0,1216.0
2023-01-16 14:00:00+01:00,460.0,678.0,1238.0
2023-01-16 14:15:00+01:00,441.0,726.0,1278.0
2023-01-16 14:30:00+01:00,421.0,787.0,1340.0
2023-01-16 14:45:00+01:00,403.0,848.0,1402.0
2023-01-16 15:00:00+01:00,384.0,909.0,1465.0
2023-01-16 15:15:00+01:00,352.0,981.0,1550.0
2023-01-16 15:30:00+01:00,319.0,1063.0,1663.0
2023-01-16 15:45:00+01:00,288.0,1145.0,1773.0
2023-01-16 16:00:00+01:00,256.0,1227.0,1887.0
2023-01-16 16:15:00+01:00,211.0,1293.0,2031.0
2023-01-16 16:30:00+01:00,170.0,1342.0,2205.0
2023-01-16 16:45:00+01:00,125.0,1391.0,2381.0
2023-01-16 17:00:00+01:00,83.0,1440.0,2556.0
2023-01-16 17:15:00+01:00,61.0,1478.0,2729.0
2023-01-16 17:30:00+01:00,40.0,1505.0,2897.0
2023-01-16 17:45:00+01:00,19.0,1533.0,3067.0
2023-01-16 18:00:00+01:00,0.0,1560.0,3238.0
2023-01-16 18:15:00+01:00,0.0,1576.0,3389.0
2023-01-16 18:30:00+01:00,0.0,1583.0,3525.0
2023-01-16 18:45:00+01:00,0.0,1589.0,3660.0
2023-01-16 19:00:00+01:00,0.0,1596.0,3795.0
2023-01-16 19:15:00+01:00,0.0,1598.0,3863.0
2023-01-16 19:30:00+01:00,0.0,1596.0,3859.0
2023-01-16 19:45:00+01:00,0.0,1593.0,3857.0
2023-01-16 20:00:00+01:00,0.0,1591.0,3854.0
2023-01-16 20:15:00+01:00,0.0,1588.0,3852.0
2023-01-16 20:30:00+01:00,0.0,1583.0,3853.0
2023-01-16 20:45:00+01:00,0.0,1578.0,3853.0
2023-01-16 21:00:00+01:00,0.0,1574.0,3854.0
2023-01-16 21:15:00+01:00,0.0,1567.0,3843.0
2023-01-16 21:30:00+01:00,0.0,1558.0,3822.0
2023-01-16 21:45:00+01:00,0.0,1550.0,3798.0
2023-01-16 22:00:00+01:00,0.0,1541.0,3776.0
2023-01-16 22:15:00+01:00,0.0,1524.0,3702.0
2023-01-16 22:30:00+01:00,0.0,1500.0,3574.0
2023-01-16 22:45:00+01:00,0.0,1476.0,3443.0
2023-01-16 23:00:00+01:00,0.0,1451.0,3315.0
2023-01-16 23:15:00+01:00,0.0,1424.0,3188.0
2023-01-16 23:30:00+01:00,0.0,1393.0,3066.0
2023-01-16 23:45:00+01:00,0.0,1362.0,2940.0
2023-01-17 00:00:00+01:00,0.0,1529.0,3656.0
2023-01-17 00:15:00+01:00,0.0,1543.0,3728.0
2023-01-17 00:30:00+01:00,0.0,1556.0,3804.0
2023-01-17 00:45:00+01:00,0.0,1570.0,3881.0
2023-01-17 01:00:00+01:00,0.0,1583.0,3958.0
2023-01-17 01:15:00+01:00,0.0,1583.0,3969.0
2023-01-17 01:30:00+01:00,0.0,1568.0,3911.0
2023-01-17 01:45:00+01:00,0.0,1553.0,3851.0
2023-01-17 02:00:00+01:00,0.0,1539.0,3795.0
2023-01-17 02:15:00+01:00,0.0,1516.0,3730.0
2023-01-17 02:30:00+01:00,0.0,1486.0,3660.0
2023-01-17 02:45:00+01:00,0.0,1455.0,3588.0
2023-01-17 03:00:00+01:00,0.0,1425.0,3520.0
2023-01-17 03:15:00+01:00,0.0,1391.0,3448.0
2023-01-17 03:30:00+01:00,0.0,1353.0,3378.0
2023-01-17 03:45:00+01:00,0.0,1315.0,3308.0
2023-01-17 04:00:00+01:00,0.0,1277.0,3239.0
2023-01-17 04:15:00+01:00,0.0,1238.0,3153.0
2023-01-17 04:30:00+01:00,0.0,1198.0,3055.0
2023-01-17 04:45:00+01:00,0.0,1157.0,2955.0
2023-01-17 05:00:00+01:00,0.0,1117.0,2854.0
2023-01-17 05:15:00+01:00,0.0,1077.0,2753.0
2023-01-17 05:30:00+01:00,0.0,1038.0,2647.0
2023-01-17 05:45:00+01:00,0.0,999.0,2540.0
2023-01-17 06:00:00+01:00,0.0,959.0,2435.0
2023-01-17 06:15:00+01:00,0.0,915.0,2328.0
2023-01-17 06:30:00+01:00,0.0,867.0,2219.0
2023-01-17 06:45:00+01:00,0.0,818.0,2109.0
2023-01-17 07:00:00+01:00,0.0,770.0,1999.0
2023-01-17 07:15:00+01:00,0.0,734.0,1912.0
2023-01-17 07:30:00+01:00,0.0,709.0,1849.0
2023-01-17 07:45:00+01:00,0.0,685.0,1786.0
2023-01-17 08:00:00+01:00,0.0,661.0,1722.0
2023-01-17 08:15:00+01:00,6.0,636.0,1661.0
2023-01-17 08:30:00+01:00,12.0,611.0,1607.0
2023-01-17 08:45:00+01:00,20.0,587.0,1553.0
2023-01-17 09:00:00+01:00,29.0,562.0,1498.0
2023-01-17 09:15:00+01:00,309.0,541.0,1449.0
2023-01-17 09:30:00+01:00,592.0,523.0,1406.0
2023-01-17 09:45:00+01:00,874.0,505.0,1361.0
2023-01-17 10:00:00+01:00,1155.0,487.0,1318.0
2023-01-17 10:15:00+01:00,1754.0,478.0,1301.0
2023-01-17 10:30:00+01:00,2351.0,476.0,1311.0
2023-01-17 10:45:00+01:00,2949.0,474.0,1322.0
2023-01-17 11:00:00+01:00,3546.0,472.0,1333.0
2023-01-17 11:15:00+01:00,3729.0,469.0,1344.0
2023-01-17 11:30:00+01:00,3913.0,465.0,1357.0
2023-01-17 11:45:00+01:00,4095.0,462.0,1374.0
2023-01-17 12:00:00+01:00,4278.0,458.0,1389.0
2023-01-17 12:15:00+01:00,4363.0,454.0,1404.0
2023-01-17 12:30:00+01:00,4450.0,450.0,1420.0
2023-01-17 12:45:00+01:00,4537.0,446.0,1435.0
2023-01-17 13:00:00+01:00,4624.0,442.0,1448.0
2023-01-17 13:15:00+01:00,4556.0,434.0,1448.0
2023-01-17 13:30:00+01:00,4491.0,423.0,1434.0
2023-01-17 13:45:00+01:00,4424.0,412.0,1417.0
2023-01-17 14:00:00+01:00,4357.0,401.0,1401.0
2023-01-17 14:15:00+01:00,4238.0,394.0,1386.0
2023-01-17 14:30:00+01:00,4119.0,391.0,1372.0
2023-01-17 14:45:00+01:00,3996.0,388.0,1360.0
2023-01-17 15:00:00+01:00,3878.0,385.0,1347.0
2023-01-17 15:15:00+01:00,3669.0,384.0,1334.0
2023-01-17 15:30:00+01:00,3460.0,386.0,1325.0
2023-01-17 15:45:00+01:00,3252.0,388.0,1313.0
2023-01-17 16:00:00+01:00,3045.0,390.0,1303.0
2023-01-17 16:15:00+01:00,2323.0,403.0,1306.0
2023-01-17 16:30:00+01:00,1604.0,428.0,1327.0
2023-01-17 16:45:00+01:00,881.0,453.0,1344.0
2023-01-17 17:00:00+01:00,162.0,479.0,1365.0
2023-01-17 17:15:00+01:00,122.0,497.0,1385.0
2023-01-17 17:30:00+01:00,83.0,508.0,1409.0
2023-01-17 17:45:00+01:00,41.0,520.0,1428.0
2023-01-17 18:00:00+01:00,0.0,531.0,1452.0
2023-01-17 18:15:00+01:00,0.0,535.0,1476.0
2023-01-17 18:30:00+01:00,0.0,531.0,1503.0
2023-01-17 18:45:00+01:00,0.0,528.0,1533.0
2023-01-17 19:00:00+01:00,0.0,524.0,1560.0
2023-01-17 19:15:00+01:00,0.0,512.0,1565.0
2023-01-17 19:30:00+01:00,0.0,493.0,1548.0
2023-01-17 19:45:00+01:00,0.0,473.0,1531.0
2023-01-17 20:00:00+01:00,0.0,454.0,1514.0
2023-01-17 20:15:00+01:00,0.0,432.0,1495.0
2023-01-17 20:30:00+01:00,0.0,408.0,1479.0
2023-01-17 20:45:00+01:00,0.0,383.0,1461.0
2023-01-17 21:00:00+01:00,0.0,359.0,1444.0
2023-01-17 21:15:00+01:00,0.0,341.0,1425.0
2023-01-17 21:30:00+01:00,0.0,332.0,1404.0
2023-01-17 21:45:00+01:00,0.0,322.0,1386.0
2023-01-17 22:00:00+01:00,0.0,312.0,1364.0
2023-01-17 22:15:00+01:00,0.0,307.0,1342.0
2023-01-17 22:30:00+01:00,0.0,308.0,1318.0
2023-01-17 22:45:00+01:00,0.0,309.0,1293.0
2023-01-17 23:00:00+01:00,0.0,310.0,1270.0
2023-01-17 23:15:00+01:00,0.0,315.0,1246.0
2023-01-17 23:30:00+01:00,0.0,325.0,1220.0
2023-01-17 23:45:00+01:00,0.0,335.0,1193.0
2023-01-18 00:00:00+01:00,0.0,458.0,1348.0
2023-01-18 00:15:00+01:00,0.0,489.0,1329.0
2023-01-18 00:30:00+01:00,0.0,530.0,1308.0
2023-01-18 00:45:00+01:00,0.0,571.0,1289.0
2023-01-18 01:00:00+01:00,0.0,612.0,1268.0
2023-01-18 01:15:00+01:00,0.0,637.0,1261.0
2023-01-18 01:30:00+01:00,0.0,646.0,1264.0
2023-01-18 01:45:00+01:00,0.0,654.0,1266.0
2023-01-18 02:00:00+01:00,0.0,663.0,1270.0
2023-01-18 02:15:00+01:00,0.0,674.0,1272.0
2023-01-18 02:30:00+01:00,0.0,688.0,1273.0
2023-01-18 02:45:00+01:00,0.0,701.0,1275.0
2023-01-18 03:00:00+01:00,0.0,714.0,1277.0
2023-01-18 03:15:00+01:00,0.0,727.0,1278.0
2023-01-18 03:30:00+01:00,0.0,740.0,1278.0
2023-01-18 03:45:00+01:00,0.0,752.0,1277.0
2023-01-18 04:00:00+01:00,0.0,765.0,1278.0
2023-01-18 04:15:00+01:00,0.0,766.0,1284.0
2023-01-18 04:30:00+01:00,0.0,756.0,1297.0
2023-01-18 04:45:00+01:00,0.0,746.0,1308.0
2023-01-18 05:00:00+01:00,0.0,736.0,1318.0
2023-01-18 05:15:00+01:00,0.0,726.0,1330.0
2023-01-18 05:30:00+01:00,0.0,717.0,1344.0
2023-01-18 05:45:00+01:00,0.0,708.0,1357.0
2023-01-18 06:00:00+01:00,0.0,698.0,1368.0
2023-01-18 06:15:00+01:00,0.0,690.0,1385.0
2023-01-18 06:30:00+01:00,0.0,684.0,1399.0
2023-01-18 06:45:00+01:00,0.0,677.0,1416.0
2023-01-18 07:00:00+01:00,0.0,671.0,1432.0
2023-01-18 07:15:00+01:00,0.0,676.0,1456.0
2023-01-18 07:30:00+01:00,0.0,692.0,1487.0
2023-01-18 07:45:00+01:00,0.0,708.0,1517.0
2023-01-18 08:00:00+01:00,0.0,724.0,1547.0
2023-01-18 08:15:00+01:00,6.0,738.0,1585.0
2023-01-18 08:30:00+01:00,15.0,750.0,1623.0
2023-01-18 08:45:00+01:00,22.0,762.0,1663.0
2023-01-18 09:00:00+01:00,28.0,774.0,1704.0
2023-01-18 09:15:00+01:00,295.0,786.0,1746.0
2023-01-18 09:30:00+01:00,557.0,799.0,1791.0
2023-01-18 09:45:00+01:00,822.0,811.0,1836.0
2023-01-18 10:00:00+01:00,1086.0,823.0,1884.0
2023-01-18 10:15:00+01:00,1572.0,849.0,1908.0
2023-01-18 10:30:00+01:00,2060.0,889.0,1910.0
2023-01-18 10:45:00+01:00,2546.0,928.0,1914.0
2023-01-18 11:00:00+01:00,3033.0,968.0,1919.0
2023-01-18 11:15:00+01:00,3199.0,1008.0,1929.0
2023-01-18 11:30:00+01:00,3365.0,1051.0,1947.0
2023-01-18 11:45:00+01:00,3531.0,1093.0,1963.0
2023-01-18 12:00:00+01:00,3698.0,1136.0,1983.0
2023-01-18 12:15:00+01:00,3776.0,1171.0,2003.0
2023-01-18 12:30:00+01:00,3855.0,1200.0,2025.0
2023-01-18 12:45:00+01:00,3933.0,1229.0,2048.0
2023-01-18 13:00:00+01:00,4013.0,1258.0,2067.0
2023-01-18 13:15:00+01:00,3972.0,1287.0,2140.0
2023-01-18 13:30:00+01:00,3931.0,1318.0,2258.0
2023-01-18 13:45:00+01:00,3889.0,1349.0,2380.0
2023-01-18 14:00:00+01:00,3848.0,1380.0,2498.0
2023-01-18 14:15:00+01:00,3735.0,1404.0,2616.0
2023-01-18 14:30:00+01:00,3628.0,1423.0,2731.0
2023-01-18 14:45:00+01:00,3514.0,1441.0,2844.0
2023-01-18 15:00:00+01:00,3406.0,1460.0,2960.0
2023-01-18 15:15:00+01:00,3214.0,1475.0,3069.0
2023-01-18 15:30:00+01:00,3021.0,1488.0,3175.0
2023-01-18 15:45:00+01:00,2828.0,1501.0,3281.0
2023-01-18 16:00:00+01:00,2637.0,1514.0,3387.0
2023-01-18 16:15:00+01:00,2037.0,1529.0,3491.0
2023-01-18 16:30:00+01:00,1438.0,1547.0,3595.0
2023-01-18 16:45:00+01:00,838.0,1564.0,3696.0
2023-01-18 17:00:00+01:00,240.0,1581.0,3796.0
2023-01-18 17:15:00+01:00,178.0,1590.0,3894.0
2023-01-18 17:30:00+01:00,119.0,1590.0,3987.0
2023-01-18 17:45:00+01:00,60.0,1590.0,4078.0
2023-01-18 18:00:00+01:00,0.0,1590.0,4170.0
2023-01-18 18:15:00+01:00,0.0,1590.0,4254.0
2023-01-18 18:30:00+01:00,0.0,1591.0,4327.0
2023-01-18 18:45:00+01:00,0.0,1593.0,4401.0
2023-01-18 19:00:00+01:00,0.0,1594.0,4477.0
2023-01-18 19:15:00+01:00,0.0,1594.0,4518.0
2023-01-18 19:30:00+01:00,0.0,1594.0,4529.0
2023-01-18 19:45:00+01:00,0.0,1595.0,4540.0
2023-01-18 20:00:00+01:00,0.0,1595.0,4551.0
2023-01-18 20:15:00+01:00,0.0,1595.0,4559.0
2023-01-18 20:30:00+01:00,0.0,1596.0,4565.0
2023-01-18 20:45:00+01:00,0.0,1597.0,4568.0
2023-01-18 21:00:00+01:00,0.0,1598.0,4573.0
2023-01-18 21:15:00+01:00,0.0,1599.0,4572.0
2023-01-18 21:30:00+01:00,0.0,1600.0,4566.0
2023-01-18 21:45:00+01:00,0.0,1602.0,4560.0
2023-01-18 22:00:00+01:00,0.0,1603.0,4553.0
2023-01-18 22:15:00+01:00,0.0,1604.0,4523.0
2023-01-18 22:30:00+01:00,0.0,1604.0,4465.0
2023-01-18 22:45:00+01:00,0.0,1603.0,4404.0
2023-01-18 23:00:00+01:00,0.0,1603.0,4347.0
2023-01-18 23:15:00+01:00,0.0,1601.0,4275.0
2023-01-18 23:30:00+01:00,0.0,1599.0,4186.0
2023-01-18 23:45:00+01:00,0.0,1596.0,4101.0
2023-01-19 00:00:00+01:00,0.0,1417.0,3483.0
2023-01-19 00:15:00+01:00,0.0,1413.0,3424.0
2023-01-19 00:30:00+01:00,0.0,1410.0,3364.0
2023-01-19 00:45:00+01:00,0.0,1406.0,3306.0
2023-01-19 01:00:00+01:00,0.0,1402.0,3246.0
2023-01-19 01:15:00+01:00,0.0,1392.0,3205.0
2023-01-19 01:30:00+01:00,0.0,1374.0,3185.0
2023-01-19 01:45:00+01:00,0.0,1357.0,3165.0
2023-01-19 02:00:00+01:00,0.0,1340.0,3142.0
2023-01-19 02:15:00+01:00,0.0,1322.0,3118.0
2023-01-19 02:30:00+01:00,0.0,1303.0,3097.0
2023-01-19 02:45:00+01:00,0.0,1284.0,3076.0
2023-01-19 03:00:00+01:00,0.0,1265.0,3055.0
2023-01-19 03:15:00+01:00,0.0,1245.0,3033.0
2023-01-19 03:30:00+01:00,0.0,1224.0,3008.0
2023-01-19 03:45:00+01:00,0.0,1203.0,2982.0
2023-01-19 04:00:00+01:00,0.0,1183.0,2961.0
2023-01-19 04:15:00+01:00,0.0,1176.0,2934.0
2023-01-19 04:30:00+01:00,0.0,1183.0,2910.0
2023-01-19 04:45:00+01:00,0.0,1191.0,2890.0
2023-01-19 05:00:00+01:00,0.0,1198.0,2867.0
2023-01-19 05:15:00+01:00,0.0,1206.0,2842.0
2023-01-19 05:30:00+01:00,0.0,1216.0,2814.0
2023-01-19 05:45:00+01:00,0.0,1225.0,2788.0
2023-01-19 06:00:00+01:00,0.0,1234.0,2760.0
2023-01-19 06:15:00+01:00,0.0,1242.0,2728.0
2023-01-19 06:30:00+01:00,0.0,1248.0,2695.0
2023-01-19 06:45:00+01:00,0.0,1254.0,2661.0
2023-01-19 07:00:00+01:00,0.0,1260.0,2628.0
2023-01-19 07:15:00+01:00,0.0,1251.0,2583.0
2023-01-19 07:30:00+01:00,0.0,1228.0,2526.0
2023-01-19 07:45:00+01:00,0.0,1204.0,2468.0
2023-01-19 08:00:00+01:00,0.0,1181.0,2413.0
2023-01-19 08:15:00+01:00,5.0,1158.0,2355.0
2023-01-19 08:30:00+01:00,10.0,1135.0,2299.0
2023-01-19 08:45:00+01:00,19.0,1113.0,2242.0
2023-01-19 09:00:00+01:00,29.0,1091.0,2187.0
2023-01-19 09:15:00+01:00,264.0,1064.0,2134.0
2023-01-19 09:30:00+01:00,499.0,1032.0,2083.0
2023-01-19 09:45:00+01:00,736.0,1001.0,2032.0
2023-01-19 10:00:00+01:00,974.0,969.0,1980.0
2023-01-19 10:15:00+01:00,1477.0,943.0,1928.0
2023-01-19 10:30:00+01:00,1981.0,923.0,1875.0
2023-01-19 10:45:00+01:00,2485.0,903.0,1824.0
2023-01-19 11:00:00+01:00,2990.0,883.0,1770.0
2023-01-19 11:15:00+01:00,3155.0,864.0,1724.0
2023-01-19 11:30:00+01:00,3321.0,845.0,1682.0
2023-01-19 11:45:00+01:00,3486.0,826.0,1638.0
2023-01-19 12:00:00+01:00,3653.0,806.0,1597.0
2023-01-19 12:15:00+01:00,3730.0,790.0,1557.0
2023-01-19 12:30:00+01:00,3808.0,775.0,1518.0
2023-01-19 12:45:00+01:00,3888.0,761.0,1478.0
2023-01-19 13:00:00+01:00,3967.0,747.0,1439.0
2023-01-19 13:15:00+01:00,3913.0,727.0,1399.0
2023-01-19 13:30:00+01:00,3861.0,702.0,1358.0
2023-01-19 13:45:00+01:00,3804.0,677.0,1317.0
2023-01-19 14:00:00+01:00,3751.0,652.0,1277.0
2023-01-19 14:15:00+01:00,3646.0,623.0,1238.0
