,price,load_forecast,wind_offshore,wind_onshore,solar,total_wind_forecast,renewable_ratio,hour,day_of_week,month,weekend,hour_sin,hour_cos,month_sin,month_cos,price_lag_24h,price_lag_48h,price_lag_168h,price_rolling_mean_24h,price_rolling_std_24h
2023-02-11 01:00:00+01:00,135.86,26244.0,0,6635.0,82.0,6635.0,0.25594421582075905,1,5,2,1,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 02:00:00+01:00,131.18,24586.0,0,6635.0,87.0,6635.0,0.27340763035874077,2,5,2,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 03:00:00+01:00,133.48,23603.0,0,6529.0,86.0,6529.0,0.28026098377324915,3,5,2,1,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 04:00:00+01:00,132.16,23084.0,0,6398.0,66.0,6398.0,0.28002079362328886,4,5,2,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 05:00:00+01:00,130.0,22786.0,0,6292.0,33.0,6292.0,0.2775827262354077,5,5,2,1,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 06:00:00+01:00,133.88,23318.0,0,6261.0,21.0,6261.0,0.26940560940046315,6,5,2,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 07:00:00+01:00,132.16,24892.0,0,6257.0,17.0,6257.0,0.25204885103647756,7,5,2,1,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 08:00:00+01:00,136.0,26089.0,0,6298.0,175.0,6298.0,0.24811223120855533,8,5,2,1,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 09:00:00+01:00,135.1,28131.0,0,6296.0,2500.0,6296.0,0.3126799616081902,9,5,2,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 10:00:00+01:00,126.72,29747.0,0,6127.0,6223.0,6127.0,0.4151679160923791,10,5,2,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 11:00:00+01:00,115.0,29728.0,0,6021.0,8718.0,6021.0,0.49579520990312165,11,5,2,1,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 12:00:00+01:00,110.0,29085.0,0,5994.0,9554.0,5994.0,0.5345710847515902,12,5,2,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 13:00:00+01:00,110.0,28960.0,0,6001.0,9843.0,6001.0,0.5470994475138121,13,5,2,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 14:00:00+01:00,105.0,28934.0,0,5992.0,9742.0,5992.0,0.5437893136102855,14,5,2,1,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 15:00:00+01:00,103.36,28059.0,0,5983.0,9431.0,5983.0,0.5493424569656795,15,5,2,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 16:00:00+01:00,106.69,27514.0,0,6027.0,8761.0,6027.0,0.5374718325216253,16,5,2,1,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 17:00:00+01:00,135.86,27499.0,0,6084.0,6167.0,6084.0,0.4455071093494309,17,5,2,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 18:00:00+01:00,143.56,28526.0,0,6238.0,1913.0,6238.0,0.28573932552758885,18,5,2,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 19:00:00+01:00,160.01,30783.0,0,6411.0,237.0,6411.0,0.2159633563980119,19,5,2,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 20:00:00+01:00,161.01,32178.0,0,6652.0,121.0,6652.0,0.2104854248244142,20,5,2,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 21:00:00+01:00,155.58,32690.0,0,6758.0,177.0,6758.0,0.21214438666258795,21,5,2,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 22:00:00+01:00,150.0,30814.0,0,6720.0,195.0,6720.0,0.22441098202115922,22,5,2,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,,,,,
2023-02-11 23:00:00+01:00,140.19,28225.0,0,6651.0,246.0,6651.0,0.24435783879539416,23,5,2,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,,,,,
2023-02-12 00:00:00+01:00,140.48,25643.0,0,6842.0,59.0,6842.0,0.2691182778926023,0,6,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,,,,131.8033333333333,16.57450915180261
