,price,load_forecast,wind_offshore,wind_onshore,solar,total_wind_forecast,renewable_ratio,hour,day_of_week,month,weekend,hour_sin,hour_cos,month_sin,month_cos,price_lag_24h,price_lag_48h,price_lag_168h,price_rolling_mean_24h,price_rolling_std_24h
2023-10-25 17:00:00+03:00,145.67,1074.0,0,111.0,4.0,111.0,0.10707635009310987,17,2,10,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,210.0,175.04,146.46,125.74249999999999,27.34113595330867
2023-10-25 18:00:00+03:00,152.68,1090.0,0,120.0,0.0,120.0,0.11009174311926606,18,2,10,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,182.51,180.35,161.26,124.49958333333335,25.246068222365317
2023-10-25 19:00:00+03:00,156.54,1074.0,0,126.0,0.0,126.0,0.11731843575418995,19,2,10,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,165.08,177.51,165.04,124.14375000000001,24.703590975101896
2023-10-25 20:00:00+03:00,159.43,1038.0,0,128.0,0.0,128.0,0.1233140655105973,20,2,10,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,157.64,173.6,129.39,124.21833333333332,24.811583491632234
2023-10-25 21:00:00+03:00,149.82,999.0,0,132.0,0.0,132.0,0.13213213213213212,21,2,10,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,133.45,171.54,120.02,124.90041666666667,25.29666887834241
2023-10-25 22:00:00+03:00,138.9,949.0,0,128.0,0.0,128.0,0.13487881981032665,22,2,10,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,119.31,150.39,143.66,125.71666666666665,25.424174334275378
2023-10-25 23:00:00+03:00,120.06,883.0,0,124.0,0.0,124.0,0.1404303510758777,23,2,10,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,114.1,132.43,90.07,125.96500000000002,25.334724065562217
2023-10-26 00:00:00+03:00,112.8,841.0,0,121.0,0.0,121.0,0.14387633769322236,0,3,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,102.78,102.84,40.01,126.3825,25.01660253059614
2023-10-26 01:00:00+03:00,89.71,796.0,0,143.0,0.0,143.0,0.17964824120603015,1,3,10,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,99.07,120.0,29.25,125.99249999999999,25.528627111026346
2023-10-26 02:00:00+03:00,90.17,798.0,0,144.0,0.0,144.0,0.18045112781954886,2,3,10,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,94.56,108.41,2.91,125.80958333333332,25.778146200956492
2023-10-26 03:00:00+03:00,87.88,789.0,0,143.0,0.0,143.0,0.18124207858048164,3,3,10,0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,89.45,94.54,6.99,125.74416666666667,25.876232323800135
2023-10-26 04:00:00+03:00,87.27,799.0,0,141.0,0.0,141.0,0.17647058823529413,4,3,10,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,86.06,120.01,7.41,125.79458333333334,25.79660712088301
2023-10-26 05:00:00+03:00,90.03,827.0,0,140.0,0.0,140.0,0.16928657799274485,5,3,10,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,87.85,120.08,2.45,125.88541666666667,25.660669952817926
2023-10-26 06:00:00+03:00,100.0,939.0,0,138.0,0.0,138.0,0.14696485623003194,6,3,10,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,95.62,180.95,91.2,126.06791666666665,25.450779091031695
2023-10-26 07:00:00+03:00,146.86,1055.0,0,125.0,0.0,125.0,0.11848341232227488,7,3,10,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,124.32,158.95,119.41,127.00708333333334,25.796997041138237
2023-10-26 08:00:00+03:00,162.02,1121.0,0,129.0,3.0,129.0,0.11775200713648529,8,3,10,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,162.06,165.1,136.12,127.00541666666668,25.794635097608104
2023-10-26 09:00:00+03:00,162.06,1163.0,0,119.0,28.0,119.0,0.12639724849527084,9,3,10,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,162.04,165.06,136.52,127.00625000000001,25.795816447547605
2023-10-26 10:00:00+03:00,162.03,1172.0,0,122.0,63.0,122.0,0.15784982935153583,10,3,10,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,144.23,136.35,127.0,127.74791666666668,26.557205847518123
2023-10-26 11:00:00+03:00,165.01,1140.0,0,121.0,101.0,121.0,0.19473684210526315,11,3,10,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,129.94,128.37,122.51,129.20916666666668,27.626366409906417
2023-10-26 12:00:00+03:00,140.0,1122.0,0,112.0,129.0,112.0,0.21479500891265596,12,3,10,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,124.92,125.0,123.82,129.8375,27.695974162006305
2023-10-26 13:00:00+03:00,131.11,1129.0,0,108.0,125.0,108.0,0.20637732506643047,13,3,10,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,119.03,118.99,124.5,130.34083333333334,27.600628209085087
2023-10-26 14:00:00+03:00,120.09,1102.0,0,107.0,98.0,107.0,0.18602540834845735,14,3,10,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,115.59,117.79,119.04,130.52833333333334,27.511204305132697
2023-10-26 15:00:00+03:00,151.11,1100.0,0,106.0,60.0,106.0,0.1509090909090909,15,3,10,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,123.57,135.22,118.86,131.67583333333332,27.781375355921035
2023-10-26 16:00:00+03:00,134.17,1089.0,0,107.0,26.0,107.0,0.12213039485766758,16,3,10,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,138.97,210.0,124.08,131.47583333333333,27.743833457679315
2023-10-26 17:00:00+03:00,165.03,1110.0,0,119.0,2.0,119.0,0.109009009009009,17,3,10,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,145.67,210.0,134.25,132.2825,28.447019749151313
2023-10-26 18:00:00+03:00,175.08,1147.0,0,124.0,0.0,124.0,0.10810810810810811,18,3,10,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,152.68,182.51,135.36,133.21583333333334,29.493565092812467
2023-10-26 19:00:00+03:00,162.04,1108.0,0,118.0,0.0,118.0,0.10649819494584838,19,3,10,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,156.54,165.08,135.97,133.445,29.70329669889382
2023-10-26 20:00:00+03:00,162.04,1077.0,0,113.0,0.0,113.0,0.10492107706592387,20,3,10,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,159.43,157.64,127.43,133.55375,29.8071658750024
2023-10-26 21:00:00+03:00,152.98,1041.0,0,109.0,0.0,109.0,0.10470701248799232,21,3,10,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,149.82,133.45,116.42,133.68541666666667,29.889009464605376
2023-10-26 22:00:00+03:00,127.16,983.0,0,101.0,0.0,101.0,0.10274669379450661,22,3,10,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,138.9,119.31,89.19,133.19625,29.896024719377778
2023-10-26 23:00:00+03:00,117.06,916.0,0,92.0,0.0,92.0,0.10043668122270742,23,3,10,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,120.06,114.1,96.96,133.07125,29.95954174962852
2023-10-27 00:00:00+03:00,104.85,900.0,0,93.0,0.0,93.0,0.10333333333333333,0,4,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,112.8,102.78,40.01,132.74,30.236090729600022
2023-10-27 01:00:00+03:00,104.56,822.0,0,71.0,0.0,71.0,0.08637469586374696,1,4,10,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,89.71,99.07,77.07,133.35875000000001,29.459205590471157
2023-10-27 02:00:00+03:00,97.19,815.0,0,70.0,0.0,70.0,0.08588957055214724,2,4,10,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,90.17,94.56,65.54,133.65125,29.04366073352764
2023-10-27 03:00:00+03:00,94.04,802.0,0,70.0,0.0,70.0,0.08728179551122195,3,4,10,0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,87.88,89.45,55.85,133.90791666666667,28.646078717787958
2023-10-27 04:00:00+03:00,93.04,807.0,0,71.0,0.0,71.0,0.08798017348203221,4,4,10,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,87.27,86.06,22.57,134.14833333333334,28.259245607743097
2023-10-27 05:00:00+03:00,95.76,842.0,0,70.0,0.0,70.0,0.0831353919239905,5,4,10,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,90.03,87.85,6.74,134.38708333333332,27.892123631740777
2023-10-27 06:00:00+03:00,195.01,944.0,0,72.0,0.0,72.0,0.07627118644067797,6,4,10,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,100.0,95.62,38.16,138.34583333333333,29.49566554990387
2023-10-27 07:00:00+03:00,160.04,1065.0,0,62.0,0.0,62.0,0.05821596244131456,7,4,10,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,146.86,124.32,95.26,138.895,29.78238201119532
2023-10-27 08:00:00+03:00,161.1,1140.0,0,60.0,0.0,60.0,0.05263157894736842,8,4,10,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,162.02,162.06,98.62,138.85666666666665,29.751899854083895
2023-10-27 09:00:00+03:00,195.03,1178.0,0,55.0,13.0,55.0,0.057724957555178265,9,4,10,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,162.06,162.04,106.77,140.23041666666668,31.57516477001383
2023-10-27 10:00:00+03:00,152.7,1173.0,0,54.0,28.0,54.0,0.06990622335890878,10,4,10,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,162.03,144.23,124.76,139.84166666666667,31.351745900577733
2023-10-27 11:00:00+03:00,160.06,1155.0,0,56.0,46.0,56.0,0.08831168831168831,11,4,10,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,165.01,129.94,99.68,139.63541666666666,31.194864680383475
2023-10-27 12:00:00+03:00,170.06,1134.0,0,56.0,58.0,56.0,0.10052910052910052,12,4,10,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,140.0,124.92,33.1,140.88791666666665,31.80758905603928
2023-10-27 13:00:00+03:00,170.07,1155.0,0,53.0,57.0,53.0,0.09523809523809523,13,4,10,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,131.11,119.03,30.01,142.51125,32.27757591680506
2023-10-27 14:00:00+03:00,170.08,1126.0,0,50.0,46.0,50.0,0.0852575488454707,14,4,10,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,120.09,115.59,26.3,144.59416666666667,32.38059159927031
2023-10-27 15:00:00+03:00,170.06,1111.0,0,49.0,29.0,49.0,0.0702070207020702,15,4,10,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,151.11,123.57,31.0,145.38375,32.77502519648655
2023-10-27 16:00:00+03:00,170.04,1086.0,0,49.0,15.0,49.0,0.058931860036832415,16,4,10,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,134.17,138.97,95.32,146.87833333333333,33.05806757637158
2023-10-27 17:00:00+03:00,160.06,1102.0,0,52.0,4.0,52.0,0.050816696914700546,17,4,10,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,165.03,145.67,95.32,146.67125,32.954823004213246
2023-10-27 18:00:00+03:00,220.0,1136.0,0,58.0,0.0,58.0,0.051056338028169015,18,4,10,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,175.08,152.68,88.46,148.54291666666666,35.7919358757217
2023-10-27 19:00:00+03:00,158.7,1119.0,0,51.0,0.0,51.0,0.045576407506702415,19,4,10,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,162.04,156.54,88.45,148.40375,35.743635348613786
2023-10-27 20:00:00+03:00,155.34,1090.0,0,46.0,0.0,46.0,0.04220183486238532,20,4,10,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,162.04,159.43,85.5,148.12458333333333,35.658565405456976
2023-10-27 21:00:00+03:00,142.42,1042.0,0,41.0,0.0,41.0,0.03934740882917467,21,4,10,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,152.98,149.82,81.7,147.68458333333334,35.66119947007979
2023-10-27 22:00:00+03:00,112.82,974.0,0,37.0,0.0,37.0,0.037987679671457907,22,4,10,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,127.16,138.9,73.35,147.08708333333334,36.136997117750354
2023-10-27 23:00:00+03:00,195.05,894.0,0,37.0,0.0,37.0,0.04138702460850112,23,4,10,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,117.06,120.06,40.01,150.33666666666667,36.81958336049538
2023-10-28 00:00:00+03:00,122.16,870.0,0,24.0,0.0,24.0,0.027586206896551724,0,5,10,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,104.85,112.8,10.04,151.05791666666667,36.0513416477298
2023-10-28 01:00:00+03:00,145.99,855.0,0,22.0,0.0,22.0,0.025730994152046785,1,5,10,1,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,104.56,89.71,7.26,152.78416666666666,34.69443720812159
2023-10-28 02:00:00+03:00,145.06,843.0,0,22.0,0.0,22.0,0.02609727164887307,2,5,10,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,97.19,90.17,37.27,154.77874999999997,32.67671825261456
2023-10-28 03:00:00+03:00,145.01,828.0,0,24.0,0.0,24.0,0.028985507246376812,3,5,10,1,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,94.04,87.88,39.74,156.9025,30.113298557280007
2023-10-28 04:00:00+03:00,145.02,818.0,0,26.0,0.0,26.0,0.03178484107579462,4,5,10,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,93.04,87.27,33.67,159.06833333333333,27.032059978228567
