,price,load_forecast,wind_offshore,wind_onshore,solar,total_wind_forecast,renewable_ratio,hour,day_of_week,month,weekend,hour_sin,hour_cos,month_sin,month_cos,price_lag_24h,price_lag_48h,price_lag_168h,price_rolling_mean_24h,price_rolling_std_24h
2024-10-20 02:00:00+02:00,110.29,3715.0,0,407.0,0.0,407.0,0.10955585464333782,2,6,10,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,100.0,93.93,127.04,108.93583333333333,15.532663176747107
2024-10-20 03:00:00+02:00,110.0,3591.0,0,530.0,0.0,530.0,0.14759120022277916,3,6,10,1,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,100.0,93.07,127.04,109.3525,15.416225289410864
2024-10-20 04:00:00+02:00,110.54,3573.0,0,636.0,0.0,636.0,0.17800167926112512,4,6,10,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,97.0,93.1,115.6,109.91666666666667,15.190625160064446
2024-10-20 05:00:00+02:00,110.05,3635.0,0,746.0,0.0,746.0,0.20522696011004127,5,6,10,1,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,97.19,93.1,115.58,110.4525,14.947045731077363
2024-10-20 06:00:00+02:00,111.0,3795.0,0,815.0,0.0,815.0,0.2147562582345191,6,6,10,1,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,105.0,110.0,115.58,110.7025,14.901992936457297
2024-10-20 07:00:00+02:00,120.0,3990.0,0,827.0,6.0,827.0,0.20877192982456141,7,6,10,1,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,109.97,133.28,115.58,111.12041666666669,15.020726688598883
2024-10-20 08:00:00+02:00,119.5,4185.0,0,827.0,185.0,827.0,0.24181600955794505,8,6,10,1,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,129.58,148.8,115.61,110.70041666666667,14.617647011972512
2024-10-20 09:00:00+02:00,127.99,4549.0,0,794.0,632.0,794.0,0.3134754891184876,9,6,10,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,128.48,152.82,107.0,110.67999999999999,14.592054121275147
2024-10-20 10:00:00+02:00,132.09,4751.0,0,760.0,1070.0,760.0,0.3851820669332772,10,6,10,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,124.0,133.0,100.41,111.01708333333333,15.000845912136867
2024-10-20 11:00:00+02:00,127.12,4879.0,0,752.0,1346.0,752.0,0.4300061488009838,11,6,10,1,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,110.54,130.0,45.0,111.70791666666666,15.355506016937287
2024-10-20 12:00:00+02:00,117.14,4860.0,0,742.0,1514.0,742.0,0.4641975308641975,12,6,10,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,103.52,108.36,30.0,112.27541666666667,15.291290780436137
2024-10-20 13:00:00+02:00,110.57,4678.0,0,726.0,1548.0,726.0,0.4861051731509192,13,6,10,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,96.5,107.0,6.77,112.86166666666666,14.92552283452834
2024-10-20 14:00:00+02:00,110.0,4466.0,0,699.0,1410.0,699.0,0.4722346618898343,14,6,10,1,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,92.45,109.5,15.0,113.59291666666667,14.298765370589155
