,price,load_forecast,wind_offshore,wind_onshore,solar,total_wind_forecast,renewable_ratio,hour,day_of_week,month,weekend,hour_sin,hour_cos,month_sin,month_cos,price_lag_24h,price_lag_48h,price_lag_168h,price_rolling_mean_24h,price_rolling_std_24h
2024-08-18 08:00:00+02:00,87.65,14000.0,0,407.0,3501.0,407.0,0.27914285714285714,8,6,8,1,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,103.06,124.2,27.72,100.82375,33.06520814502664
2024-08-18 09:00:00+02:00,81.52,15050.0,0,304.0,5195.0,304.0,0.36538205980066446,9,6,8,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,83.8,100.01,0.0,100.72874999999999,33.119476643694064
2024-08-18 10:00:00+02:00,69.71,15250.0,0,280.0,6505.0,280.0,0.44491803278688524,10,6,8,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,69.49,75.05,-5.13,100.73791666666666,33.110483822337876
2024-08-18 11:00:00+02:00,69.04,15350.0,0,248.0,7174.0,248.0,0.48351791530944627,11,6,8,1,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,56.81,56.32,-15.38,101.2475,32.49338330638524
2024-08-18 12:00:00+02:00,64.01,15450.0,0,223.0,7406.0,223.0,0.4937864077669903,12,6,8,1,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,47.92,25.14,-32.87,101.91791666666667,31.49594949515687
2024-08-18 13:00:00+02:00,32.6,15500.0,0,217.0,7356.0,217.0,0.48858064516129035,13,6,8,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844384,-0.5000000000000004,44.12,11.84,-61.32,101.43791666666668,32.48727242142807
2024-08-18 14:00:00+02:00,61.59,15500.0,0,249.0,6712.0,249.0,0.4490967741935484,14,6,8,1,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,60.32,10.88,-51.82,101.49083333333334,32.41834704858256
2024-08-18 15:00:00+02:00,74.72,15750.0,0,344.0,5626.0,344.0,0.379047619047619,15,6,8,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,73.27,53.84,-41.49,101.55125,32.36477329664926
2024-08-18 16:00:00+02:00,94.0,16050.0,0,480.0,4374.0,480.0,0.3024299065420561,16,6,8,1,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,94.65,77.11,-4.31,101.52416666666666,32.37107080963405
2024-08-18 17:00:00+02:00,102.54,16400.0,0,625.0,2825.0,625.0,0.21036585365853658,17,6,8,1,-0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,117.72,114.66,-0.89,100.89166666666667,32.188648237575016
2024-08-18 18:00:00+02:00,113.93,16750.0,0,745.0,1281.0,745.0,0.12095522388059701,18,6,8,1,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,141.08,186.48,82.74,99.76041666666667,31.176001985804124
2024-08-18 19:00:00+02:00,128.63,16800.0,0,912.0,343.0,912.0,0.07470238095238095,19,6,8,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,154.96,278.33,121.14,98.66333333333334,29.571037485537033
2024-08-18 20:00:00+02:00,146.54,17000.0,0,1074.0,15.0,1074.0,0.06405882352941177,20,6,8,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,178.5,310.71,131.88,97.33166666666666,26.365314610161118
2024-08-18 21:00:00+02:00,122.88,16850.0,0,1222.0,0.0,1222.0,0.07252225519287833,21,6,8,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,140.5,210.52,124.24,96.59749999999998,25.3362277570388
2024-08-18 22:00:00+02:00,121.36,15950.0,0,1274.0,0.0,1274.0,0.07987460815047022,22,6,8,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,119.82,151.61,111.54,96.66166666666668,25.399469468384254
2024-08-18 23:00:00+02:00,109.04,14900.0,0,1289.0,0.0,1289.0,0.08651006711409397,23,6,8,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,108.61,119.46,98.23,96.67958333333333,25.408414299404175
2024-08-19 00:00:00+02:00,106.69,13700.0,0,1221.0,0.0,1221.0,0.08912408759124088,0,0,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,114.69,115.29,104.41,96.34625,25.21359154046854
